map,estimated_vote_pct,pr_deviation,pr_seats,pr_pct,estimated_seats,estimated_seat_pct,fptp_seats,disproportionality,efficiency_gap,gamma,seats_bias,votes_bias,geometric_seats_bias,global_symmetry,declination,mean_median_statewide,mean_median_average_district,turnout_bias,lopsided_outcomes,competitive_districts,competitive_district_pct,average_margin,responsiveness,responsive_districts,responsive_district_pct,overall_responsiveness,avg_dem_win_pct,avg_rep_win_pct,proportionality,competitiveness
002242500,0.494300,0.072600,7,0.500000,5.983600,0.427400,5,0.066900,0.061300,0.051600,0.049200,0.010800,0.048300,0.010100,5.968000,0.021500,0.020700,0.000800,0.007300,4.877300,0.348400,0.076100,3.707400,4.877300,0.348400,12.810300,0.597500,0.564200,67,46
002245000,0.494300,0.066600,7,0.500000,6.067200,0.433400,6,0.061000,0.055300,0.047800,0.046400,0.011700,0.045700,0.011600,6.085900,0.032200,0.032000,0.000200,0.008400,4.178000,0.298400,0.082000,3.324600,4.178000,0.298400,11.756100,0.588800,0.577000,70,40
002247500,0.494300,0.061400,7,0.500000,6.140600,0.438600,6,0.055700,0.050000,0.042200,0.041700,0.011300,0.041300,0.013100,6.121200,0.014900,0.014800,0.000100,0.009000,4.321800,0.308700,0.087900,3.383700,4.321800,0.308700,10.830800,0.595900,0.581900,72,41
002250000,0.494300,0.041700,7,0.500000,6.416400,0.458300,5,0.036000,0.030400,0.021800,0.021000,0.005500,0.020500,0.004300,2.604000,0.001400,0.000400,0.001000,-0.000500,4.528900,0.323500,0.081800,3.515100,4.528900,0.323500,7.356000,0.605100,0.568800,82,43
002252500,0.494300,0.019000,7,0.500000,6.733600,0.481000,7,0.013400,0.007700,-0.004800,-0.004400,-0.001100,-0.004500,-0.003000,-0.330300,0.001400,0.001300,0.000100,-0.006500,5.340800,0.381500,0.071400,4.205900,5.340800,0.381500,3.356900,0.565700,0.577200,93,51
002255000,0.494300,0.066500,7,0.500000,6.069700,0.433500,6,0.060800,0.055100,0.050000,0.049600,0.015300,0.049200,0.016400,7.047700,0.019300,0.019600,-0.000300,0.011500,3.680300,0.262900,0.087200,2.901500,3.680300,0.262900,11.725500,0.595400,0.581000,70,35
002257500,0.494300,0.079300,7,0.500000,5.889700,0.420700,6,0.073600,0.068000,0.063700,0.062500,0.017700,0.061700,0.015800,7.705800,0.038100,0.036400,0.001700,0.010900,3.371200,0.240800,0.085300,2.761200,3.371200,0.240800,13.993000,0.591000,0.581100,63,32
002260000,0.494300,-0.036800,7,0.500000,7.514500,0.536800,8,-0.042400,-0.048100,-0.056300,-0.054300,-0.015800,-0.054000,-0.014200,-7.354800,-0.024400,-0.024700,0.000300,-0.023600,4.121100,0.294400,0.083400,3.450400,4.121100,0.294400,-6.484600,0.567800,0.604300,82,39
002262500,0.494300,0.070300,7,0.500000,6.016400,0.429700,6,0.064600,0.058900,0.053500,0.052200,0.014200,0.051400,0.013300,6.960200,0.033000,0.032700,0.000300,0.010600,3.614900,0.258200,0.085000,2.958100,3.614900,0.258200,12.396400,0.592200,0.579600,68,34
002265000,0.494300,0.029400,7,0.500000,6.587800,0.470600,6,0.023800,0.018100,0.011700,0.011300,0.003400,0.010900,0.001700,1.079900,0.017300,0.016000,0.001300,-0.004400,3.870000,0.276400,0.087700,3.131300,3.870000,0.276400,5.194800,0.594200,0.582900,88,37
002267500,0.494300,0.059700,7,0.500000,6.164400,0.440300,6,0.054000,0.048400,0.041000,0.040100,0.010800,0.039600,0.011500,5.672200,0.013700,0.013600,0.000100,0.007800,4.323800,0.308800,0.085700,3.303000,4.323800,0.308800,10.531300,0.593200,0.580000,73,41
002270000,0.494300,0.058500,7,0.500000,6.180300,0.441500,7,0.052900,0.047200,0.037500,0.037500,0.009700,0.037200,0.012300,4.860500,0.010600,0.009400,0.001200,0.004700,4.714200,0.336700,0.084500,3.709200,4.714200,0.336700,10.330400,0.577700,0.591300,74,45
002272500,0.494300,0.046100,7,0.500000,6.354300,0.453900,6,0.040500,0.034800,0.016400,0.015900,0.002900,0.015600,0.003400,1.534600,-0.003000,-0.003800,0.000800,-0.003000,6.921800,0.494400,0.060400,5.236000,6.921800,0.494400,8.137800,0.562900,0.558600,80,66
002275000,0.494300,0.041000,7,0.500000,6.426600,0.459000,7,0.035300,0.029600,0.019400,0.019500,0.005000,0.019100,0.005300,1.685200,0.011200,0.009600,0.001600,-0.003300,4.636500,0.331200,0.075400,3.801500,4.636500,0.331200,7.226900,0.568100,0.582600,82,44
002277500,0.494300,0.013300,7,0.500000,6.814400,0.486700,6,0.007600,0.001900,-0.006200,-0.005400,-0.001600,-0.005600,-0.003100,-0.791800,-0.000300,-0.000400,0.000100,-0.007600,4.061100,0.290100,0.078700,3.427500,4.061100,0.290100,2.339400,0.585100,0.573900,96,39
002280000,0.494300,0.009700,7,0.500000,6.863800,0.490300,7,0.004100,-0.001600,-0.009900,-0.009200,-0.002800,-0.009300,-0.002700,-1.550900,-0.001200,-0.001800,0.000600,-0.009900,4.133400,0.295200,0.074400,3.461000,4.133400,0.295200,1.717000,0.568100,0.580700,98,39
002282500,0.494300,0.060300,7,0.500000,6.156300,0.439700,5,0.054600,0.048900,0.040000,0.038900,0.009700,0.038400,0.011200,5.977900,0.009800,0.010100,-0.000300,0.008900,4.810600,0.343600,0.085500,3.571800,4.810600,0.343600,10.633000,0.612300,0.570700,73,46
002285000,0.494300,0.045200,7,0.500000,6.366700,0.454800,6,0.039600,0.033900,0.025700,0.024800,0.006500,0.024300,0.006100,3.637900,0.013500,0.013200,0.000300,0.002800,4.555900,0.325400,0.086200,3.439500,4.555900,0.325400,7.981600,0.593600,0.580600,80,43
002287500,0.494300,0.076300,7,0.500000,5.931900,0.423700,6,0.070600,0.065000,0.059400,0.057900,0.015800,0.057300,0.016000,8.225300,0.023900,0.024200,-0.000300,0.014200,3.920300,0.280000,0.085700,2.985400,3.920300,0.280000,13.462200,0.593700,0.579700,65,37
002290000,0.494300,0.053900,7,0.500000,6.245200,0.446100,6,0.048200,0.042600,0.034200,0.032700,0.008100,0.032000,0.007200,3.520700,0.017000,0.016700,0.000300,0.002200,4.437600,0.317000,0.070900,3.486500,4.437600,0.317000,9.512800,0.575800,0.567200,76,42
002292500,0.494300,0.016300,7,0.500000,6.771600,0.483700,7,0.010600,0.005000,-0.008000,-0.007400,-0.001800,-0.007600,-0.004200,-0.789400,-0.005100,-0.005300,0.000200,-0.007700,5.273400,0.376700,0.070100,4.286500,5.273400,0.376700,2.878700,0.564300,0.576000,95,50
002295000,0.494300,0.055400,7,0.500000,6.224600,0.444600,7,0.049700,0.044100,0.036200,0.035700,0.009700,0.035300,0.010300,4.110100,0.004100,0.003900,0.000200,0.003700,4.417300,0.315500,0.074200,3.391900,4.417300,0.315500,9.772800,0.568300,0.580100,75,42
002297500,0.494300,0.007900,7,0.500000,6.889800,0.492100,7,0.002200,-0.003500,-0.010100,-0.009700,-0.003100,-0.009900,-0.004400,-1.417100,-0.007800,-0.008000,0.000200,-0.009300,3.887200,0.277700,0.084800,3.169200,3.887200,0.277700,1.388600,0.578900,0.590700,99,37
002300000,0.494300,0.027700,7,0.500000,6.611700,0.472300,7,0.022100,0.016400,0.009400,0.009700,0.003000,0.009600,0.004400,1.485500,-0.002200,-0.002500,0.000200,-0.002300,4.108200,0.293400,0.090500,3.241000,4.108200,0.293400,4.894000,0.584700,0.596400,89,39
002302500,0.494300,0.058100,7,0.500000,6.186000,0.441900,7,0.052500,0.046800,0.037700,0.037500,0.009800,0.037200,0.011600,5.308500,0.007500,0.007000,0.000500,0.006500,4.604600,0.328900,0.086700,3.611700,4.604600,0.328900,10.259200,0.580500,0.592900,74,44
002305000,0.494300,0.060300,7,0.500000,6.156200,0.439700,7,0.054600,0.048900,0.042200,0.042200,0.012200,0.041700,0.013600,6.043500,0.014500,0.015200,-0.000600,0.009400,3.903900,0.278800,0.085600,3.182300,3.903900,0.278800,10.634400,0.580600,0.590700,73,37
002307500,0.494300,0.057500,7,0.500000,6.195200,0.442500,6,0.051800,0.046100,0.035100,0.033000,0.007200,0.032300,0.008800,4.265700,0.014500,0.014200,0.000300,0.004000,5.359400,0.382800,0.074300,3.952000,5.359400,0.382800,10.142800,0.579700,0.570200,74,51
002310000,0.494300,0.054700,7,0.500000,6.233500,0.445300,6,0.049100,0.043400,0.035700,0.034700,0.009200,0.034200,0.009100,5.140000,0.017400,0.017400,0.000000,0.006600,4.350600,0.310800,0.087500,3.357100,4.350600,0.310800,9.659900,0.595500,0.581600,75,41
002312500,0.494300,0.098900,7,0.500000,5.616000,0.401100,6,0.093200,0.087500,0.079100,0.077700,0.018400,0.077100,0.022600,11.102600,0.029100,0.028100,0.000900,0.019600,4.541500,0.324400,0.086700,3.490100,4.541500,0.324400,17.442800,0.593400,0.581600,53,43
002315000,0.494300,0.080200,7,0.500000,5.877800,0.419800,7,0.074500,0.068800,0.056800,0.055800,0.012300,0.055400,0.018300,8.660500,0.006000,0.006900,-0.000900,0.015600,5.509000,0.393500,0.082000,4.112700,5.509000,0.393500,14.143500,0.577200,0.586800,63,52
002317500,0.494300,0.063000,7,0.500000,6.117800,0.437000,6,0.057300,0.051700,0.030900,0.030300,0.005100,0.030000,0.008400,2.961500,-0.004000,-0.004500,0.000500,0.000500,7.628400,0.544900,0.055700,5.672100,7.628400,0.544900,11.118800,0.557800,0.554100,71,73
002320000,0.494300,0.055800,7,0.500000,6.219300,0.444200,6,0.050100,0.044400,0.031600,0.031200,0.007000,0.030800,0.011000,4.473000,0.011500,0.011200,0.000300,0.004500,5.472000,0.390900,0.080100,4.257600,5.472000,0.390900,9.839700,0.586500,0.575300,75,52
002322500,0.494300,0.081700,7,0.500000,5.855800,0.418300,5,0.076100,0.070400,0.055400,0.053700,0.010200,0.053000,0.014100,6.751300,0.005100,0.005300,-0.000200,0.009900,6.299100,0.449900,0.068100,4.653700,6.299100,0.449900,14.421300,0.587700,0.557200,62,60
002325000,0.494300,0.041400,7,0.500000,6.420600,0.458600,7,0.035700,0.030100,0.022700,0.022200,0.006200,0.021700,0.005700,3.235600,0.014300,0.014500,-0.000100,0.002200,4.079300,0.291400,0.085200,3.292000,4.079300,0.291400,7.303000,0.579700,0.590700,82,39
002327500,0.494300,0.086900,7,0.500000,5.783900,0.413100,6,0.081200,0.075500,0.070000,0.068100,0.017500,0.067300,0.017800,9.093100,0.037100,0.037000,0.000100,0.015600,3.855000,0.275400,0.081900,2.972900,3.855000,0.275400,15.327400,0.588800,0.576700,59,37
002330000,0.494300,0.035700,7,0.500000,6.499900,0.464300,7,0.030100,0.024400,0.019100,0.019200,0.006400,0.019000,0.007300,2.647000,0.007000,0.007000,-0.000000,0.000800,3.589700,0.256400,0.089500,2.927800,3.589700,0.256400,6.303100,0.583800,0.595100,85,34
002332500,0.494300,0.066200,7,0.500000,6.073100,0.433800,7,0.060500,0.054900,0.036700,0.036200,0.006700,0.035800,0.011000,3.568400,0.001300,0.001100,0.000100,0.002200,6.942700,0.495900,0.057600,5.199500,6.942700,0.495900,11.681700,0.551800,0.563500,70,66
002335000,0.494300,0.069000,7,0.500000,6.033700,0.431000,6,0.063400,0.057700,0.045200,0.044000,0.009500,0.043500,0.012300,5.917400,0.011500,0.011100,0.000400,0.007700,5.511200,0.393700,0.077300,4.211200,5.511200,0.393700,12.178900,0.583100,0.573000,68,52
002337500,0.494300,0.054400,7,0.500000,6.238500,0.445600,6,0.048700,0.043100,0.025600,0.025200,0.004800,0.024900,0.007100,2.726200,0.000100,-0.000900,0.001000,-0.000500,6.810100,0.486400,0.064400,5.074400,6.810100,0.486400,9.597300,0.567300,0.562200,76,65
002340000,0.494300,0.025500,7,0.500000,6.643600,0.474500,7,0.019800,0.014100,0.008300,0.007500,0.002300,0.007100,0.005200,0.806000,0.006100,0.005400,0.000700,-0.004400,3.872300,0.276600,0.086500,3.028800,3.872300,0.276600,4.492500,0.580200,0.592900,90,37
002342500,0.494300,0.051500,7,0.500000,6.278300,0.448500,5,0.045900,0.040200,0.018100,0.018200,0.003100,0.018100,0.008900,2.128700,0.000800,0.000800,0.000100,-0.000900,7.878500,0.562800,0.057000,5.899400,7.878500,0.562800,9.095400,0.571800,0.548800,77,75
002345000,0.494300,0.066700,7,0.500000,6.065700,0.433300,6,0.061100,0.055400,0.044200,0.043100,0.009800,0.042600,0.011800,6.085200,0.009900,0.009500,0.000400,0.008200,5.248000,0.374900,0.081500,3.983900,5.248000,0.374900,11.775800,0.588000,0.576700,69,50
002347500,0.494300,0.053100,7,0.500000,6.256000,0.446900,6,0.047500,0.041800,0.033500,0.032200,0.008000,0.031400,0.006500,3.437800,0.015300,0.014800,0.000500,0.001800,4.308000,0.307700,0.071900,3.462000,4.308000,0.307700,9.376800,0.576700,0.568400,76,41
002350000,0.494300,0.110700,7,0.500000,5.449500,0.389300,4,0.105100,0.099400,0.087800,0.085800,0.017800,0.085100,0.025000,11.716800,0.017000,0.015100,0.001800,0.019600,5.553300,0.396700,0.081800,4.051400,5.553300,0.396700,19.541200,0.630000,0.562500,47,53
002352500,0.494300,0.052000,7,0.500000,6.272000,0.448000,6,0.046300,0.040700,0.034900,0.034400,0.010200,0.033900,0.009500,4.461300,0.017500,0.016900,0.000700,0.004400,3.728200,0.266300,0.086200,3.010700,3.728200,0.266300,9.175100,0.593200,0.580900,77,36
002355000,0.494300,0.032000,7,0.500000,6.552500,0.468000,7,0.026300,0.020600,0.013700,0.013400,0.003900,0.012900,0.004000,1.436100,0.009600,0.009400,0.000200,-0.002500,3.949600,0.282100,0.078200,3.226900,3.949600,0.282100,5.640500,0.572300,0.584100,87,38
002357500,0.494300,0.042900,7,0.500000,6.400100,0.457100,7,0.037200,0.031500,0.026700,0.026700,0.008900,0.026400,0.009200,3.814400,0.015400,0.016200,-0.000800,0.004300,3.460200,0.247200,0.087000,2.854100,3.460200,0.247200,7.561300,0.582000,0.591900,81,33
002360000,0.494300,0.122000,7,0.500000,5.291900,0.378000,5,0.116300,0.110700,0.101900,0.099500,0.021100,0.098600,0.028300,15.348900,0.033200,0.033400,-0.000200,0.030700,4.695200,0.335400,0.087000,3.548100,4.695200,0.335400,21.528300,0.614200,0.571900,42,45
002362500,0.494300,0.042600,7,0.500000,6.403100,0.457400,6,0.037000,0.031300,0.029900,0.028800,0.010300,0.028100,0.005300,3.243100,0.032200,0.031000,0.001300,0.000900,2.643800,0.188800,0.092100,2.249700,2.643800,0.188800,7.523300,0.599400,0.586700,82,25
002365000,0.494300,0.072400,7,0.500000,5.986600,0.427600,5,0.066700,0.061100,0.047400,0.046000,0.009400,0.045500,0.010800,5.091900,0.001600,0.000300,0.001400,0.004600,5.964400,0.426000,0.068900,4.414100,5.964400,0.426000,12.772300,0.586700,0.559100,67,57
002367500,0.494300,0.075000,7,0.500000,5.950700,0.425000,5,0.069300,0.063600,0.055700,0.054800,0.014000,0.054200,0.015800,7.909700,0.016500,0.016000,0.000500,0.012700,4.352300,0.310900,0.088000,3.389200,4.352300,0.310900,13.225000,0.614600,0.573300,65,41
002370000,0.494300,0.060100,7,0.500000,6.158300,0.439900,7,0.054500,0.048800,0.039500,0.039300,0.010200,0.039000,0.013500,5.599900,0.010000,0.010700,-0.000700,0.008200,4.629100,0.330700,0.080700,3.631600,4.629100,0.330700,10.608800,0.575800,0.585700,73,44
002372500,0.494300,0.024000,7,0.500000,6.664400,0.476000,6,0.018300,0.012600,0.008100,0.007200,0.002300,0.006700,0.006100,0.839300,0.004400,0.004100,0.000400,-0.004000,3.664400,0.261700,0.088500,2.794800,3.664400,0.261700,4.230200,0.596200,0.582800,91,35
002375000,0.494300,0.067800,7,0.500000,6.051400,0.432200,6,0.062100,0.056400,0.045200,0.044100,0.009900,0.043500,0.012800,6.135800,0.018100,0.017700,0.000400,0.008400,5.199200,0.371400,0.081400,3.980200,5.199200,0.371400,11.955800,0.587900,0.576500,69,50
002377500,0.494300,0.008900,7,0.500000,6.876100,0.491100,8,0.003200,-0.002500,-0.008600,-0.007800,-0.002700,-0.007800,-0.001700,-1.210400,-0.016700,-0.016900,0.000200,-0.008800,3.889500,0.277800,0.087600,3.086400,3.889500,0.277800,1.561800,0.571500,0.609000,98,37
002380000,0.494300,0.049300,7,0.500000,6.309700,0.450700,6,0.043600,0.038000,0.025500,0.025100,0.005700,0.024700,0.007300,3.230700,0.001800,0.002100,-0.000200,0.002000,5.380400,0.384300,0.071400,4.196100,5.380400,0.384300,8.700200,0.576900,0.567200,78,51
002382500,0.494300,0.089300,7,0.500000,5.750100,0.410700,5,0.083600,0.077900,0.070900,0.069900,0.018500,0.069400,0.023600,11.024000,0.018900,0.019200,-0.000300,0.021300,4.266700,0.304800,0.092400,3.238700,4.266700,0.304800,15.753300,0.621900,0.576000,58,41
002385000,0.494300,0.040500,7,0.500000,6.433200,0.459500,6,0.034800,0.029200,0.015900,0.015600,0.003500,0.015300,0.005100,2.593800,0.007900,0.008500,-0.000500,0.000900,5.681300,0.405800,0.075400,4.330300,5.681300,0.405800,7.143700,0.582000,0.570500,83,54
002387500,0.494300,0.054800,7,0.500000,6.233000,0.445200,6,0.049100,0.043500,0.033900,0.033900,0.008800,0.033500,0.010700,3.994100,0.009100,0.008300,0.000800,0.002800,4.555400,0.325400,0.078400,3.687000,4.555400,0.325400,9.667100,0.583800,0.574300,75,43
002390000,0.494300,0.020800,7,0.500000,6.708200,0.479200,7,0.015200,0.009500,0.000000,0.000900,0.000300,0.001000,0.005400,0.575700,-0.008900,-0.008800,-0.000100,-0.004200,4.601100,0.328700,0.088700,3.674500,4.601100,0.328700,3.677400,0.583100,0.594200,92,44
002392500,0.494300,0.112600,7,0.500000,5.423900,0.387400,5,0.106900,0.101200,0.092500,0.090000,0.019000,0.089000,0.022100,11.818700,0.030000,0.028100,0.001900,0.019700,4.628700,0.330600,0.081800,3.549700,4.628700,0.330600,19.864500,0.603900,0.569600,47,44
002395000,0.494300,0.027100,7,0.500000,6.620100,0.472900,8,0.021500,0.015800,0.004900,0.005500,0.001400,0.005400,0.004000,0.874800,-0.009200,-0.009100,-0.000100,-0.003500,4.862900,0.347400,0.075000,3.922700,4.862900,0.347400,4.788400,0.560800,0.593900,89,46
002397500,0.494300,0.052100,7,0.500000,6.270500,0.447900,6,0.046400,0.040800,0.032200,0.031600,0.008200,0.031100,0.008100,3.652200,0.013400,0.013000,0.000400,0.002400,4.346900,0.310500,0.076300,3.517100,4.346900,0.310500,9.194100,0.581900,0.572100,77,41
002400000,0.494300,0.024600,7,0.500000,6.655000,0.475400,8,0.019000,0.013300,0.005500,0.006100,0.001900,0.006100,0.003800,0.961500,-0.012700,-0.012200,-0.000400,-0.002900,4.343300,0.310200,0.080600,3.370800,4.343300,0.310200,4.348000,0.565900,0.600100,91,41
002402500,0.494300,0.089300,7,0.500000,5.749700,0.410700,5,0.083600,0.078000,0.067800,0.066500,0.015200,0.065900,0.020000,9.761400,0.016200,0.016600,-0.000400,0.017600,5.021600,0.358700,0.082000,3.794300,5.021600,0.358700,15.757900,0.607300,0.567900,58,48
002405000,0.494300,0.057000,7,0.500000,6.202500,0.443000,6,0.051300,0.045600,0.028200,0.027800,0.005200,0.027400,0.007200,2.911600,0.002400,0.001700,0.000700,0.000200,6.633100,0.473800,0.063800,5.068100,6.633100,0.473800,10.050600,0.567000,0.561400,74,63
002407500,0.494300,0.090000,7,0.500000,5.740300,0.410000,5,0.084300,0.078600,0.070600,0.069600,0.017600,0.069100,0.022300,10.126100,0.018600,0.017500,0.001000,0.017500,4.463400,0.318800,0.089900,3.423900,4.463400,0.318800,15.876800,0.616500,0.575100,58,43
002410000,0.494300,0.109700,7,0.500000,5.463500,0.390300,5,0.104100,0.098400,0.092800,0.091400,0.023700,0.090700,0.029200,14.540300,0.031600,0.031600,0.000000,0.029600,3.894900,0.278200,0.094600,2.984700,3.894900,0.278200,19.364500,0.624500,0.578000,48,37
002412500,0.494300,0.027600,7,0.500000,6.614200,0.472400,7,0.021900,0.016200,0.006300,0.006900,0.001900,0.006700,0.002700,0.436900,-0.004300,-0.005400,0.001100,-0.005700,4.661900,0.333000,0.077200,3.758600,4.661900,0.333000,4.863000,0.570400,0.583900,89,44
002415000,0.494300,0.039700,7,0.500000,6.443600,0.460300,6,0.034100,0.028400,0.015800,0.015600,0.003600,0.015300,0.005600,2.634600,0.003900,0.004500,-0.000700,0.001200,5.376700,0.384100,0.076500,4.221400,5.376700,0.384100,7.012700,0.583500,0.571300,83,51
002417500,0.494300,0.082900,7,0.500000,5.840000,0.417100,5,0.077200,0.071500,0.059400,0.058500,0.012900,0.058000,0.017800,7.729900,0.004800,0.004200,0.000600,0.011700,5.519900,0.394300,0.077100,4.133500,5.519900,0.394300,14.620100,0.599200,0.564800,61,53
002420000,0.494300,-0.014400,7,0.500000,7.201100,0.514400,8,-0.020000,-0.025700,-0.039200,-0.037800,-0.008900,-0.037700,-0.010500,-4.203400,-0.018500,-0.018900,0.000500,-0.015900,5.432200,0.388000,0.069900,4.377300,5.432200,0.388000,-2.534900,0.555800,0.588700,93,52
002422500,0.494300,0.065600,7,0.500000,6.081200,0.434400,6,0.060000,0.054300,0.046500,0.045800,0.011900,0.045100,0.011600,5.462900,0.024400,0.023100,0.001300,0.005900,4.164400,0.297500,0.081000,3.370000,4.164400,0.297500,11.580200,0.586400,0.577000,70,40
002425000,0.494300,0.032800,7,0.500000,6.540600,0.467200,6,0.027100,0.021500,0.012100,0.012100,0.003200,0.011800,0.003800,1.582300,-0.000200,-0.000600,0.000400,-0.002300,4.647500,0.332000,0.079700,3.662700,4.647500,0.332000,5.790200,0.586000,0.575000,86,44
002427500,0.494300,0.070800,7,0.500000,6.008700,0.429200,7,0.065100,0.059500,0.050900,0.049400,0.011800,0.048600,0.012900,6.703000,0.014100,0.014700,-0.000600,0.010500,4.577700,0.327000,0.077100,3.515500,4.577700,0.327000,12.493800,0.571900,0.582200,67,44
002430000,0.494300,0.038900,7,0.500000,6.455300,0.461100,6,0.033200,0.027600,0.018500,0.018200,0.004800,0.017800,0.009000,2.295700,0.015300,0.014000,0.001300,-0.001500,4.574500,0.326700,0.086200,3.592800,4.574500,0.326700,6.864500,0.592400,0.581500,83,44
002432500,0.494300,0.046700,7,0.500000,6.346400,0.453300,5,0.041000,0.035400,0.018100,0.017100,0.003200,0.016500,0.004500,1.919500,-0.000500,-0.000500,-0.000000,-0.001300,6.652300,0.475200,0.059300,5.044100,6.652300,0.475200,8.237900,0.575100,0.550500,79,63
002435000,0.494300,0.010100,7,0.500000,6.858400,0.489900,7,0.004500,-0.001200,-0.012600,-0.011700,-0.003100,-0.011800,-0.005000,-1.804100,-0.004000,-0.005400,0.001400,-0.011300,4.898300,0.349900,0.076600,4.014900,4.898300,0.349900,1.785200,0.569500,0.583700,98,47
002437500,0.494300,0.034700,7,0.500000,6.513900,0.465300,7,0.029100,0.023400,0.011400,0.011400,0.002700,0.011100,0.003700,1.239000,-0.002700,-0.002700,0.000000,-0.002800,5.153400,0.368100,0.067900,4.122600,5.153400,0.368100,6.126000,0.562200,0.573600,85,49
002440000,0.494300,0.083000,7,0.500000,5.837400,0.417000,5,0.077400,0.071700,0.067300,0.065400,0.017600,0.064500,0.017900,10.399700,0.027400,0.028400,-0.001000,0.020600,3.609100,0.257800,0.093600,2.785700,3.609100,0.257800,14.653300,0.624500,0.576500,61,34
